dv	-	19:07	
twl	-	19:16	
apdo	-	19:23	
apda	-	19:25	
apd	-	19:26	
sto	-	19:31	
bnva	-	19:35	
ama	-	19:46	
amf	a	19:52
amf	v	20:44
bkda	-	20:44
amfva	-	20:45
sdn	-	20:48
dld	-	20:50
bhv	-	20:52
bloa	-	20:54
uto	-	20:56
utoa	-	20:57
ut	-	21:00
utvr	-	21:01
utza	-	21:02
utln	-	21:03
htn	-	21:07
htnc	-	21:08
lek	-	21:13
cl	-	21:14
gdma	-	21:21
gdm	-	21:23
