kfhaz	-	12:07
zwd	-	12:10
grbr	-	12:13
ddr	-	12:15
ddzd	-	12:18
wld	-	12:22
mdbz	-	12:25
zlw	-	12:28
zvb	-	12:33
zvbi	-	12:34
mabr	-	12:35
odb	-	12:39
rsd	-	12:46
kraga	-	12:54
bgn	-	13:01
rb	-	13:07
kbd	-	13:14
krg	a	13:21
krg	v	13:27
vlk	-	13:28
bzl	-	13:33
gs	-	13:40
ha	-	13:45
lwd	-	13:49
sloe    -   14:00
