kfhaz	-	12:14	
zwd	-	12:15	
grbr	-	12:16	
ddr	-	12:18	
ddzd	-	12:20	
wld	-	12:24	
mdbz	-	12:27	
zlw	-	12:29
zvb	-	12:34
zvbi	-	12:35
mabr	-	12:36
odb	-	12:40
rsd	-	12:47
kraga	-	12:57
bgn	-	13:01
rb	-	13:13
kbd	-	13:16
krg	-	13:21
vlk	-	13:23
bzl	-	13:26
gs	-	13:30
ha	-	13:34
lwd	-	13:44
sloe	a	13:54
