sloe	v	12:06	
lwd	-	12:16	
ha	-	12:26	
gs	-	12:30	
bzl	-	12:34	
vlk	-	12:37	
krg	-	12:39	
kbd	-	12:44	
rb	-	12:47	
bgn	-	12:59	
kraga	-	13:03	
rsd	-	13:13
odb	-	13:20
mabr	-	13:24
zvbi	-	13:25
zvb	-	13:26
zlw	-	13:31
mdbz	-	13:33
wld	-	13:36
ddzd	-	13:40
ddr	-	13:42
grbr	-	13:44
zwd	-	13:45
kfhaz	-	13:46
