sloe	v	12:03	
lwd	-	12:13	
ha	-	12:23	
gs	-	12:27	
bzl	-	12:31	
vlk	-	12:34	
krg	-	12:36	
kbd	-	12:41	
rb	-	12:44	
bgn	-	12:56	
kraga	-	13:00	
rsd	-	13:10
odb	-	13:17
mabr	-	13:21
zvbi	-	13:22
zvb	-	13:23
zlw	-	13:28
mdbz	-	13:30
wld	-	13:33
ddzd	-	13:37
ddr	-	13:39
grbr	-	13:41
zwd	-	13:42
kfhaz	-	13:43
