vl	-	09:54
br	-	09:59
gkgwa	-	10:03
gkgoa	-	10:04
hrt	-	10:07
grvn	-	10:12
dn	-	10:21
hmbh	-	10:27
hm	-	10:29
hmh	-	10:31
hmbv	-	10:34
tgra	-	10:37
ehv	-	10:39
ehs	-	10:44	[buiten]
at	-	10:46
bet	-	10:49
beto	-	10:52
lpe	-	10:56
btl	-	10:58
ot	-	11:05
tba	-	11:09
tb  -   11:13
tbu	-	11:17
tbr	-	11:21
gz	-	11:27
bd	-	11:34
bda	-	11:37
bdpb	-	11:39
nvbro	-	11:42
zha	-	11:44
zlw	-	11:47
mdbz	-	11:49
wld	-	11:52
ddzd	-	11:55
ddr	-	11:58
grbr	-	11:59
zwd	-	12:02
kfhaz	-	12:05
