vl	-	09:45
br	-	09:50
gkgwa	-	09:54
gkgoa	-	09:55
hrt	-	09:58
grvn	-	10:03
dn	-	10:12
hmbh	-	10:18
hm	-	10:20
hmh	-	10:22
hmbv	-	10:25
tgra	-	10:28
ehv	-	10:30
ehs	-	10:35	[buiten]
at	-	10:37
bet	-	10:40
beto	-	10:42
lpe	-	10:46
btl	-	10:48
ot	-	10:54
tba	-	10:58
tb	-	11:01
tbu	-	11:04
tbr	-	11:07
gz	-	11:12
bd	-	11:18
bda	-	11:20
bdpb	-	11:22
nvbro	-	11:24
zha	-	11:26
zlw	-	11:29
mdbz	-	11:32
wld	-	11:35
ddzd	-	11:39
ddr	-	11:42
grbr	-	11:44
zwd	-	11:47
kfhaz	-	11:50
