Asd	v	17:20
Sgbr	-	17:22
Sgra	-	17:22
Obpa	-	17:23
Ass	+	17:25
Rdwa	-	17:26
Hmta	-	17:28
Zd	-	17:31
Zdb	-	17:32
Zdk	-	17:32
Pmw	-	17:38
Pmr	-	17:39
Nhk	-	17:39
Pmo	-	17:40
Whe	-	17:40
Hna	-	17:52
Hn	a	17:53
Hn	v	17:54
Hnk	+	17:58
Hks	a	18:06
Hks	v	18:07
Bkg	a	18:11
Bkg	v	18:12
Bkf	+	18:15
Ekz	a	18:18
