Ekz	v	07:13
Bkf	+	07:16
Bkg	a	07:19
Bkg	v	07:20
Hks	a	07:25
Hks	v	07:26
Hnk	a	07:33
Hnk	v	07:34
Hn	a	07:37
Hn	v	07:39
Hna	-	07:40
Whe	-	07:50
Pmo	-	07:50
Nhk	-	07:51
Pmr	-	07:51
Pmw	-	07:52
Zdk	-	07:57
Zdb	-	07:57
Zd	-	07:58
Hmta	-	08:00
Rdwa	-	08:02
Ass	a	08:03
Ass	v	08:04
Obpa	-	08:07
Sgra	-	08:08
Sgbr	-	08:08
Asd	a	08:10
